Index;Element;X;Y;Z;FragmentID
3577;C;105.29214871768419;114.44162080008141;103.05651006670705;103
3578;H;104.91926678600765;116.04697546452729;104.43592467123825;103
3579;H;105.40010600822636;116.53515341549715;102.80321362302777;103
3580;N;104.85372025345376;113.54579733201582;103.95114034516895;103
3581;C;104.36109038906815;112.23618362703293;103.58178109797102;104
3582;H;104.77542900991476;113.8008788800074;104.92575419842265;103
3583;O;108.21400740399098;118.08940861483377;106.20108441169285;103
3584;C;104.82596887010725;111.15251852395046;104.55293489294097;104
3585;H;103.26200556209812;112.27058669924979;103.57123888365476;104
3586;H;104.70411654735632;112.03180978411532;102.56467955925348;104
3587;C;103.91504540222803;109.9266196515143;104.5066913037345;104
3588;H;105.84899597488517;110.85690565301815;104.31762719512328;104
3589;H;104.82485593367484;111.57750902693071;105.55631267328978;104
3590;C;104.23039411360404;108.91087426926336;105.60590495996587;104
3591;H;102.87382342980379;110.24198785321786;104.6014017881517;104
3592;H;104.0192234931337;109.43882807003929;103.5353384947473;104
3593;C;103.74977667371463;109.33435975086353;106.99548676267615;104
3594;H;103.75368437578854;107.96043693769258;105.35460328221103;104
3595;H;105.30895670191165;108.74778486769966;105.63279442735995;104
3596;C;102.22832090400135;109.25089913458572;107.13265592455382;104
3597;H;104.17770741724821;108.65645557956346;107.73300235869907;104
3598;H;104.09056405733776;110.34349758052498;107.22377137781449;104
3599;N;101.81831362085721;109.19370783290998;108.52100306163139;104
3600;H;101.73522127169257;110.11689295911762;106.68741697883954;104
3601;H;101.88197889471071;108.34545896930153;106.62813371430974;104
3602;O;105.44789275093062;114.16623129421114;101.86972776364941;103
3603;C;100.91526739468357;110.016505009706;109.06334417661236;104
3604;H;102.17306581160658;108.40773973234576;109.0551427702673;104
3605;C;100.58374208437738;109.73732655734497;110.51696879562378;104
3606;C;99.41633372556281;108.7515275418543;110.63254270087606;104
3607;H;101.46024541894205;109.33325311275715;111.02368676188101;104
3608;H;100.30048082617272;110.67831680545896;110.99271378173633;104
3609;C;98.9367955043094;108.62536642611838;112.07868821505521;104
3610;H;98.58908849903283;109.10017122300152;110.00986710359761;104
3611;H;99.72681099471981;107.77270833777342;110.2602041548465;104
3612;C;97.76580329277644;107.64755894916125;112.22534604674166;104
3613;H;99.76362078980691;108.28834532673757;112.70608799949487;104
3614;H;98.62279501823231;109.60693946936452;112.43905695157413;104
3615;C;98.20845464160647;106.23577641748257;111.89740479134603;104
3616;H;97.38436361030615;107.68068989594465;113.24852139774882;104
3617;H;96.96811135449542;107.92530417683167;111.53528257801874;104
3618;N;98.91060312832575;105.63560561987205;112.86573610877174;104
3619;O;100.3878390113201;110.93795861531297;108.44134751488477;104
3620;C;99.49532745016505;104.32053411031615;112.7064636984668;105
3621;H;99.09913583909349;106.11624215891825;113.73933431860465;104
3622;C;99.55291694315773;103.57610701133572;114.03508539348277;105
3623;H;98.88506456847485;103.77624338595875;111.98016363515558;105
3624;H;100.50277026024028;104.4331489938452;112.28872647281614;105
3625;C;100.09148413952423;102.14818707161278;113.92015186112265;105
3626;H;100.16673187616786;104.14577237210908;114.7352654883717;105
3627;H;98.54381483088875;103.53384802703276;114.44890185943734;105
3628;C;101.5355954180298;102.03897116492827;113.40679986695793;105
3629;H;100.03085002518885;101.70268460112621;114.91443306843728;105
3630;H;99.43631841174094;101.57051042722343;113.26606750252894;105
3631;C;101.6021989128389;101.8104124880816;111.89801533813156;105
3632;H;102.09146537212261;102.93959222796188;113.6737374690507;105
3633;H;102.0229553975185;101.1911333577492;113.89314220112001;105
3634;C;103.02809895326936;101.68393297612708;111.36658483223984;105
3635;H;101.06503416156558;100.89205256944265;111.65095519115111;105
3636;H;101.10933688478168;102.62651618905991;111.37115277030144;105
3637;N;102.97467167608585;101.50917344490941;109.9309085400101;105
3638;H;103.61631856216651;102.58277872538979;111.57642127484394;105
3639;H;103.53159787814766;100.82654796763633;111.8306512471714;105
3640;C;103.84675371402767;102.01163537641904;109.04928805445839;105
3641;H;102.16123227772603;101.0154036494767;109.57424683208284;105
3642;O;97.96177803667102;105.69397740125206;110.82128218171493;104
3643;C;103.41570308290373;101.7319322503078;107.61706400575193;105
3644;C;104.25934978649018;102.38801406112454;106.53194832177584;105
3645;H;103.42765237612468;100.64638020905532;107.492592043798;105
3646;H;102.38066272826572;102.06410226504823;107.52464615511443;105
3647;C;104.17106765562507;103.91128190205731;106.5726472899143;105
3648;H;105.29408941764765;102.07180269067084;106.6443897854153;105
3649;H;103.91016103855115;102.03166325957483;105.55940989531936;105
3650;C;104.92441879378309;104.56714422221663;105.41164028872136;105
3651;H;103.1261978785346;104.22060379281615;106.53282427409943;105
3652;H;104.58183748124897;104.26825343828125;107.5177315762225;105
3653;C;104.46658983959985;104.00893973100231;104.07497572621143;105
3654;H;104.73087644588522;105.64101350592452;105.42787893790471;105
3655;H;105.99762749338063;104.39468464276705;105.51071020567588;105
3656;N;103.18663333218139;104.23736397201323;103.79357003154979;105
3657;C;102.52994499197816;103.78701259553937;102.5868123338299;106
3658;H;102.65801628856548;104.86483627139144;104.3904735702863;105
3659;O;104.86933836082598;102.6083071961353;109.37084813534163;105
3660;C;101.02916936740897;103.62931079548066;102.80849750283676;106
3661;H;102.6794295064584;104.527538729837;101.79133624933533;106
3662;H;102.99901866710654;102.84952799820438;102.27704996941684;106
3663;C;100.63431673450206;102.6067618656884;103.87604364453054;106
3664;H;100.63746015924528;104.60805230554267;103.09313175914048;106
3665;H;100.57262672698874;103.35703653572126;101.85580877108085;106
3666;C;100.94535826701778;101.16360195407428;103.48034753835726;106
3667;H;101.14377970137716;102.85228521815147;104.80819297429588;106
3668;H;99.55831721450285;102.70672107522554;104.03653625026067;106
3669;C;100.20320241457873;100.11656843916336;104.31740998432736;106
3670;H;100.6614793448944;101.01734621793779;102.43609624534861;106
3671;H;102.01917151671935;100.98558460073218;103.55709336661155;106
3672;C;100.57409143998298;100.10651598639518;105.79801030469125;106
3673;H;99.1255421543725;100.25947828934412;104.21588033108809;106
3674;H;100.44018339603453;99.1334743828487;103.908434263253;106
3675;N;99.78902111721057;101.05444436549217;106.57321219570706;106
3676;H;100.40772730519697;99.11201333186814;106.22616051301323;106
3677;H;101.6360632580518;100.33812985524727;105.91963908872022;106
3678;C;99.85808805220962;101.13652954267653;107.90711296909907;106
3679;H;99.12554817130561;101.62291740441127;106.07159449720362;106
3680;O;105.22236250953004;103.37332734327782;103.3355803491329;105
3681;C;98.9412653115692;102.15820687383297;108.55192021450279;106
3682;C;99.62052682595079;103.52788989203442;108.69470842958431;106
3683;H;98.02249997302837;102.26438111869582;107.97525613693388;106
3684;H;98.68799609313807;101.78961211287948;109.54686200969923;106
3685;C;99.86473892915838;104.20665379293271;107.35060313989383;106
3686;H;98.983908269388;104.16943572004693;109.30800384357111;106
3687;H;100.57376104559084;103.40779578521612;109.21482544225323;106
3688;C;100.37907541961108;105.63895820709612;107.52704677070537;106
3689;H;100.60107242319842;103.640426101899;106.77675011541325;106
3690;H;98.93387195793892;104.23442266387148;106.7795123282842;106
3691;C;100.72319463380227;106.21697096496482;106.16857724237995;106
3692;H;99.6249287113021;106.24117348247192;108.03425552720995;106
3693;H;101.28435662829827;105.63379328129305;108.13839929006723;106
3694;N;99.78147131596477;106.98198511786418;105.60815391674683;106
3695;O;100.63047881798313;100.44323363849846;108.56714834186656;106
3696;C;99.95504983456328;107.65947194214365;104.33650024947644;107
3697;H;98.9461291173871;107.19976443720961;106.12847263844051;106
3698;C;98.61137744607538;108.0179910338032;103.71353628600632;107
3699;H;100.55965023804148;108.56101095705407;104.48147875617049;107
3700;H;100.52029420558391;107.00453466137846;103.66759526891398;107
3701;C;97.82688554856388;109.0796590726284;104.48889561974208;107
3702;H;98.79969860565467;108.37766799709813;102.7015157071797;107
3703;H;98.00690267406402;107.11255222856302;103.63511693297545;107
3704;C;98.50748805001271;110.44657003405455;104.5137660779528;107
3705;H;96.84527151918931;109.1861131633015;104.02309407714733;107
3706;H;97.65936334524707;108.75113356307727;105.51733445998765;107
3707;C;97.67723903021259;111.46299225576095;105.2948689862759;107
3708;H;99.48904757312863;110.36777500115724;104.98282832616722;107
3709;H;98.65337499691071;110.80001716776434;103.49122761331103;107
3710;C;98.33480700540251;112.83932292777786;105.34145140825416;107
3711;H;96.69263576134722;111.56592084756913;104.83687285627464;107
3712;H;97.53864216192888;111.10635081351924;106.31817893635191;107
3713;N;99.60248028554875;112.80057178374116;106.03729050136762;107
3714;H;98.5351053458944;113.2091941551718;104.33248877082984;107
3715;H;97.66562900020146;113.54803405741012;105.84402424010736;107
3716;C;100.71931569135667;113.37594704239541;105.5768205995073;107
3717;H;99.6373865934214;112.28150040983047;106.90531214294353;107
3718;O;101.78473094608377;105.9654009328556;105.60528242003359;106
3719;C;101.93016326601465;113.21063321146657;106.46945360960609;107
3720;C;102.45903681876479;114.5659571039481;106.94547244866658;107
3721;H;101.67141604017601;112.58285786167497;107.3216128991041;107
3722;H;102.71162726323291;112.71924630641502;105.8895415309115;107
3723;C;101.57264096347832;115.19216136169291;108.01662138627336;107
3724;H;103.47065046900069;114.43804258859525;107.32667865847503;107
3725;H;102.5144191692024;115.23583208403068;106.08716291779787;107
3726;C;102.1599062231816;116.50762122200526;108.54408011828825;107
3727;H;100.58509430732552;115.39003243419545;107.59198073080844;107
3728;H;101.43796706301944;114.49412381351634;108.84777364713999;107
3729;C;103.24932489639515;116.27647984976994;109.56519095209063;107
3730;H;102.56891467711714;117.08377954991137;107.71727385470194;107
3731;H;101.37898676900213;117.0868472391844;109.03821220282808;107
3732;N;104.50206575669621;116.28643312737007;109.11472408033298;107
3733;C;105.62207393350693;116.13302084695876;110.02797545978932;108
3734;H;104.68533834179887;116.60680751292867;108.17080940889994;107
3735;O;100.76043597302132;113.99327942446382;104.51317847610163;107
3736;C;106.94997833260872;116.15028218158854;109.282667022631;108
3737;H;105.58103243541854;116.94204491089107;110.76475774912855;108
3738;H;105.48438833920358;115.19868988049566;110.5790488814698;108
3739;C;108.15229097346936;116.49662217499522;110.1682313866194;108
3740;H;107.10408224290384;115.19028000663195;108.79042531691931;108
3741;H;106.87220093920246;116.9095215238269;108.50180269239138;108
3742;C;108.79908320117023;115.33278354841548;110.92069978543432;108
3743;H;108.91752796208452;116.93260774432056;109.52502077496611;108
3744;H;107.85551135270035;117.2598054484238;110.89082235986915;108
3745;C;107.88817341163745;114.64490447809305;111.93791134039435;108
3746;H;109.16163749570579;114.59440677995077;110.20674158610554;108
3747;H;109.66515317045422;115.73153652664124;111.45354500214113;108
3748;C;108.70972365782633;113.85309800296305;112.954258605739;108
3749;H;107.29013606664444;115.39138718838217;112.46515999387249;108
3750;H;107.1955339466259;113.97208139890658;111.43210756943115;108
3751;N;107.86529717771661;113.10134727401929;113.85696045295037;108
3752;H;109.36067817165612;113.13106267826745;112.45579351337618;108
3753;H;109.34274498287816;114.543179462757;113.5253184147153;108
3754;C;108.17636789489629;111.87697984997621;114.30290925938763;108
3755;H;107.05393890803147;113.5660098094615;114.25275942672711;108
3756;O;102.99918842035164;116.0523552431286;110.75400646727508;107
3757;C;107.13265358942664;111.28292252066308;115.22611261710036;108
3758;C;106.16532283322772;110.39464152332242;114.43884733685672;108
3759;H;107.63932267559919;110.68642076128586;115.98509593163887;108
3760;H;106.58573922942401;112.09266968503304;115.70486141828813;108
3761;C;104.96127316983562;109.96380136090002;115.27812954992324;108
3762;H;105.80527154823095;110.93975420770707;113.56363148766667;108
3763;H;106.7021791826705;109.51064731225591;114.08823241445769;108
3764;C;103.93092214344749;111.08190887354044;115.40854487811775;108
3765;H;104.49400081176404;109.09867086905562;114.80408794960466;108
3766;H;105.2903594354211;109.65518971086809;116.27046441802906;108
3767;C;102.82719516097978;110.81309773009775;116.41427782591141;108
3768;H;104.4229425389681;112.00985965180722;115.71013913238684;108
3769;H;103.45747856344722;111.26787353389105;114.44446614446841;108
3770;N;101.77851839487734;111.62130358336745;116.24623803290635;108
3771;O;109.18529709607479;111.26831101339884;113.965635634014;108
3772;C;100.53983275009935;111.58834505429625;116.99775072987644;109
3773;H;101.74610125577117;112.17422077603216;115.39494014090128;108
3774;C;99.41088298069062;112.06958027532632;116.09112824761628;109
3775;H;100.36657093067308;110.56829935523359;117.3471077678247;109
3776;H;100.62633867802334;112.23806505513924;117.8776248008329;109
3777;C;98.03872401943322;112.12820219365966;116.75933502987422;109
3778;H;99.66666790776702;113.07080354698782;115.73793975223195;109
3779;H;99.36960427369084;111.42533070890677;115.21296506130999;109
3780;C;97.47801378044707;110.77412422591979;117.19864491287701;109
3781;H;98.09047593895465;112.78454307564843;117.63057957028418;109
3782;H;97.34200853741174;112.57701629924402;116.04870597804702;109
3783;C;97.46766282205934;109.73078320795108;116.082739967548;109
3784;H;98.0526464282781;110.39545310855942;118.0458395093984;109
3785;H;96.4539410916374;110.9281041519671;117.54666224692201;109
3786;C;96.61135831126367;108.51619337432794;116.44034805876994;109
3787;H;97.0801583045248;110.17023691498851;115.16269988370993;109
3788;H;98.48246144955218;109.3830559701472;115.88223693086512;109
3789;N;96.8164945377875;107.46034967875451;115.45602115508235;109
